FID,region_nom_bdd,prefecture_nom_bdd,commune_nom_bdd,canton_nom_bdd,borne_fontaine_organisme,geometry
_mview_eau_bornes_fontaines.fid--6cedeb21_19489067e9f_107b,Maritime,Yoto,Yoto 2,Ahépé,TDE,POINT (1.399503333333334 6.610591666666665)
_mview_eau_bornes_fontaines.fid--6cedeb21_19489067e9f_107c,Maritime,Yoto,Yoto 2,Ahépé,TDE,POINT (1.396211666666667 6.606655000000001)
_mview_eau_bornes_fontaines.fid--6cedeb21_19489067e9f_107d,Maritime,Yoto,Yoto 2,Ahépé,TDE,POINT (1.3950650000000024 6.604773333333332)
_mview_eau_bornes_fontaines.fid--6cedeb21_19489067e9f_107e,Maritime,Yoto,Yoto 2,Ahépé,TDE,POINT (1.3939766666666669 6.602163333333332)
_mview_eau_bornes_fontaines.fid--6cedeb21_19489067e9f_107f,Maritime,Yoto,Yoto 2,Ahépé,TDE,POINT (1.3934066666666667 6.603604999999999)
_mview_eau_bornes_fontaines.fid--6cedeb21_19489067e9f_1080,Maritime,Yoto,Yoto 2,Ahépé,TDE,POINT (1.4053333333333347 6.603476666666667)
_mview_eau_bornes_fontaines.fid--6cedeb21_19489067e9f_1081,Maritime,Yoto,Yoto 2,Ahépé,TDE,POINT (1.4031199999999995 6.605040000000006)
_mview_eau_bornes_fontaines.fid--6cedeb21_19489067e9f_1082,Maritime,Yoto,Yoto 2,Ahépé,TDE,POINT (1.407161666666667 6.606151666666667)
_mview_eau_bornes_fontaines.fid--6cedeb21_19489067e9f_1083,Maritime,Yoto,Yoto 2,Ahépé,TDE,POINT (1.392631666666667 6.606613333333331)
_mview_eau_bornes_fontaines.fid--6cedeb21_19489067e9f_1084,Maritime,Yoto,Yoto 2,Ahépé,TDE,POINT (1.393798333333334 6.604254999999999)
_mview_eau_bornes_fontaines.fid--6cedeb21_19489067e9f_1085,Maritime,Yoto,Yoto 2,Ahépé,TDE,POINT (1.3949099999999999 6.611701666666665)
_mview_eau_bornes_fontaines.fid--6cedeb21_19489067e9f_1086,Maritime,Yoto,Yoto 2,Ahépé,TDE,POINT (1.3924999999999994 6.612861666666667)
_mview_eau_bornes_fontaines.fid--6cedeb21_19489067e9f_1087,Maritime,Yoto,Yoto 2,Ahépé,TDE,POINT (1.3941249999999992 6.611616666666663)
_mview_eau_bornes_fontaines.fid--6cedeb21_19489067e9f_1088,Maritime,Yoto,Yoto 2,Ahépé,TDE,POINT (1.3999983333333335 6.605573333333337)
_mview_eau_bornes_fontaines.fid--6cedeb21_19489067e9f_1089,Maritime,Yoto,Yoto 2,Ahépé,TDE,POINT (1.3968850000000004 6.6043199999999995)
_mview_eau_bornes_fontaines.fid--6cedeb21_19489067e9f_108a,Kara,Kozah,Kozah 1,Lassa,TDE,POINT (1.2341500000000003 9.588713333333342)
_mview_eau_bornes_fontaines.fid--6cedeb21_19489067e9f_108b,Kara,Kozah,Kozah 1,Lassa,TDE,POINT (1.2322583333333341 9.582173333333335)
_mview_eau_bornes_fontaines.fid--6cedeb21_19489067e9f_108c,Kara,Kozah,Kozah 1,Commune De Kara,TDE,POINT (1.2281466666666672 9.573908333333335)
_mview_eau_bornes_fontaines.fid--6cedeb21_19489067e9f_108d,Kara,Kozah,Kozah 1,Lassa,TDE,POINT (1.2356499999999997 9.592243333333325)
_mview_eau_bornes_fontaines.fid--6cedeb21_19489067e9f_108e,Kara,Kozah,Kozah 1,Lassa,TDE,POINT (1.2407200000000003 9.600055)
_mview_eau_bornes_fontaines.fid--6cedeb21_19489067e9f_108f,Kara,Kozah,Kozah 1,Lassa,TDE,POINT (1.2385716666666668 9.597986666666658)
_mview_eau_bornes_fontaines.fid--6cedeb21_19489067e9f_1090,Plateaux,Ogou,Ogou 2,Datcha,TDE,POINT (1.1621799999999993 7.4295783333333425)
_mview_eau_bornes_fontaines.fid--6cedeb21_19489067e9f_1091,Plateaux,Ogou,Ogou 2,Datcha,TDE,POINT (1.1601000000000008 7.430308333333331)
_mview_eau_bornes_fontaines.fid--6cedeb21_19489067e9f_1092,Plateaux,Ogou,Ogou 2,Datcha,TDE,POINT (1.160415000000002 7.430893333333324)
_mview_eau_bornes_fontaines.fid--6cedeb21_19489067e9f_1093,Plateaux,Ogou,Ogou 2,Datcha,TDE,POINT (1.1610799999999994 7.431291666666668)
_mview_eau_bornes_fontaines.fid--6cedeb21_19489067e9f_1094,Plateaux,Ogou,Ogou 2,Datcha,TDE,POINT (1.171556666666669 7.389894999999994)
_mview_eau_bornes_fontaines.fid--6cedeb21_19489067e9f_1095,Plateaux,Ogou,Ogou 2,Datcha,TDE,POINT (1.165966666666666 7.435083333333337)
_mview_eau_bornes_fontaines.fid--6cedeb21_19489067e9f_1096,Plateaux,Ogou,Ogou 2,Datcha,TDE,POINT (1.1643416666666662 7.433006666666667)
_mview_eau_bornes_fontaines.fid--6cedeb21_19489067e9f_1097,Plateaux,Ogou,Ogou 2,Datcha,TDE,POINT (1.1590999999999974 7.435009999999998)
_mview_eau_bornes_fontaines.fid--6cedeb21_19489067e9f_1098,Plateaux,Kloto,Kloto 1,Agome-Kpalime,TDE,POINT (0.6492633333333335 6.90061833333333)
_mview_eau_bornes_fontaines.fid--6cedeb21_19489067e9f_1099,Maritime,Lacs,Lacs 4,Anfoin,TDE,POINT (1.6078116666666669 6.329793333333331)
_mview_eau_bornes_fontaines.fid--6cedeb21_19489067e9f_109a,Maritime,Lacs,Lacs 4,Anfoin,TDE,POINT (1.60676 6.329991666666665)
_mview_eau_bornes_fontaines.fid--6cedeb21_19489067e9f_109b,Maritime,Lacs,Lacs 4,Anfoin,TDE,POINT (1.6036083333333329 6.330428333333335)
_mview_eau_bornes_fontaines.fid--6cedeb21_19489067e9f_109c,Maritime,Lacs,Lacs 4,Anfoin,TDE,POINT (1.609173333333334 6.330406666666661)
_mview_eau_bornes_fontaines.fid--6cedeb21_19489067e9f_109d,Maritime,Lacs,Lacs 4,Anfoin,TDE,POINT (1.607098333333334 6.3288699999999976)
_mview_eau_bornes_fontaines.fid--6cedeb21_19489067e9f_109e,Plateaux,Kloto,Kloto 1,Agome-Kpalime,TDE,POINT (0.6425666666666658 6.905886666666666)
_mview_eau_bornes_fontaines.fid--6cedeb21_19489067e9f_109f,Savanes,Oti,Oti 1,Mango,TDE,POINT (0.4763216666666661 10.35987833333333)
_mview_eau_bornes_fontaines.fid--6cedeb21_19489067e9f_10a0,Savanes,Oti,Oti 1,Mango,TDE,POINT (0.4742750000000021 10.360583333333327)
_mview_eau_bornes_fontaines.fid--6cedeb21_19489067e9f_10a1,Savanes,Oti,Oti 1,Mango,TDE,POINT (0.470693333333332 10.361619999999997)
_mview_eau_bornes_fontaines.fid--6cedeb21_19489067e9f_10a2,Savanes,Oti,Oti 1,Mango,TDE,POINT (0.4741483333333326 10.359085000000002)
_mview_eau_bornes_fontaines.fid--6cedeb21_19489067e9f_10a3,Savanes,Oti,Oti 1,Mango,TDE,POINT (0.4732233333333355 10.361281666666661)
_mview_eau_bornes_fontaines.fid--6cedeb21_19489067e9f_10a4,Savanes,Oti,Oti 1,Mango,TDE,POINT (0.4716733333333338 10.358226666666667)
_mview_eau_bornes_fontaines.fid--6cedeb21_19489067e9f_10a5,Savanes,Oti,Oti 1,Mango,TDE,POINT (0.4773700000000001 10.353485000000003)
_mview_eau_bornes_fontaines.fid--6cedeb21_19489067e9f_10a6,Savanes,Oti,Oti 1,Mango,TDE,POINT (0.4760933333333361 10.35611)
_mview_eau_bornes_fontaines.fid--6cedeb21_19489067e9f_10a7,Savanes,Oti,Oti 1,Mango,TDE,POINT (0.476878333333335 10.355788333333324)
_mview_eau_bornes_fontaines.fid--6cedeb21_19489067e9f_10a8,Savanes,Oti,Oti 1,Mango,TDE,POINT (0.4764966666666671 10.354488333333325)
_mview_eau_bornes_fontaines.fid--6cedeb21_19489067e9f_10a9,Savanes,Oti,Oti 1,Mango,TDE,POINT (0.4804683333333335 10.360561666666669)
_mview_eau_bornes_fontaines.fid--6cedeb21_19489067e9f_10aa,Savanes,Oti,Oti 1,Mango,TDE,POINT (0.4797250000000007 10.36192333333333)
_mview_eau_bornes_fontaines.fid--6cedeb21_19489067e9f_10ab,Savanes,Oti,Oti 1,Mango,TDE,POINT (0.4754933333333337 10.354019999999995)
_mview_eau_bornes_fontaines.fid--6cedeb21_19489067e9f_10ac,Savanes,Oti,Oti 1,Mango,TDE,POINT (0.474531666666666 10.355140000000002)
_mview_eau_bornes_fontaines.fid--6cedeb21_19489067e9f_10ad,Savanes,Oti,Oti 1,Mango,TDE,POINT (0.4741333333333341 10.358118333333335)
_mview_eau_bornes_fontaines.fid--6cedeb21_19489067e9f_10ae,Savanes,Oti,Oti 1,Mango,TDE,POINT (0.4762666666666661 10.357838333333328)
_mview_eau_bornes_fontaines.fid--6cedeb21_19489067e9f_10af,Savanes,Oti,Oti 1,Mango,TDE,POINT (0.4777333333333343 10.362596666666665)
_mview_eau_bornes_fontaines.fid--6cedeb21_19489067e9f_10b0,Savanes,Oti,Oti 1,Mango,TDE,POINT (0.4782483333333339 10.361734999999992)
_mview_eau_bornes_fontaines.fid--6cedeb21_19489067e9f_10b1,Savanes,Oti,Oti 1,Mango,TDE,POINT (0.4775566666666687 10.357135000000001)
_mview_eau_bornes_fontaines.fid--6cedeb21_19489067e9f_10b2,Savanes,Oti,Oti 1,Mango,TDE,POINT (0.4784633333333344 10.358305000000001)
_mview_eau_bornes_fontaines.fid--6cedeb21_19489067e9f_10b3,Savanes,Oti,Oti 1,Mango,TDE,POINT (0.4723200000000011 10.357486666666661)
_mview_eau_bornes_fontaines.fid--6cedeb21_19489067e9f_10b4,Savanes,Oti,Oti 1,Mango,TDE,POINT (0.474160000000001 10.362488333333333)
_mview_eau_bornes_fontaines.fid--6cedeb21_19489067e9f_10b5,Savanes,Oti,Oti 1,Mango,TDE,POINT (0.4785716666666658 10.359508333333338)
_mview_eau_bornes_fontaines.fid--6cedeb21_19489067e9f_10b6,Savanes,Oti,Oti 1,Mango,TDE,POINT (0.4778200000000015 10.35411833333333)
_mview_eau_bornes_fontaines.fid--6cedeb21_19489067e9f_10b7,Savanes,Oti,Oti 1,Mango,TDE,POINT (0.479283333333333 10.353351666666665)
_mview_eau_bornes_fontaines.fid--6cedeb21_19489067e9f_10b8,Savanes,Oti,Oti 1,Mango,TDE,POINT (0.4766183333333335 10.361123333333332)
_mview_eau_bornes_fontaines.fid--6cedeb21_19489067e9f_10b9,Savanes,Oti,Oti 1,Mango,TDE,POINT (0.4777750000000025 10.355911666666666)
_mview_eau_bornes_fontaines.fid--6cedeb21_19489067e9f_10ba,Centrale,Tchaoudjo,Tchaoudjo 1,Sokodè (Komah),TDE,POINT (1.141183333333334 8.978140000000002)
_mview_eau_bornes_fontaines.fid--6cedeb21_19489067e9f_10bb,Maritime,Golfe,Golfe 3,Bè-Ouest,TDE,POINT (1.2250449999999997 6.150384999999997)
_mview_eau_bornes_fontaines.fid--6cedeb21_19489067e9f_10bc,Maritime,Golfe,Golfe 4,Amoutivé,TDE,POINT (1.2197838810606938 6.144301341481107)
_mview_eau_bornes_fontaines.fid--6cedeb21_19489067e9f_10bd,Maritime,Golfe,Golfe 4,Amoutivé,TDE,POINT (1.2252731624593962 6.142607371504073)
_mview_eau_bornes_fontaines.fid--6cedeb21_19489067e9f_10be,Centrale,Tchaoudjo,Tchaoudjo 3,Aléhéridè,TDE,POINT (1.1992383333333352 9.204550000000003)
_mview_eau_bornes_fontaines.fid--6cedeb21_19489067e9f_10bf,Centrale,Tchaoudjo,Tchaoudjo 3,Aléhéridè,TDE,POINT (1.2010033333333323 9.205053333333332)
_mview_eau_bornes_fontaines.fid--6cedeb21_19489067e9f_10c0,Centrale,Tchaoudjo,Tchaoudjo 3,Aléhéridè,TDE,POINT (1.2014666666666665 9.207190000000004)
_mview_eau_bornes_fontaines.fid--6cedeb21_19489067e9f_10c1,Centrale,Tchaoudjo,Tchaoudjo 3,Aléhéridè,TDE,POINT (1.2013099999999999 9.209846666666666)
_mview_eau_bornes_fontaines.fid--6cedeb21_19489067e9f_10c2,Kara,Kozah,Kozah 1,Commune De Kara,TDE,POINT (1.21142 9.547024999999993)
_mview_eau_bornes_fontaines.fid--6cedeb21_19489067e9f_10c3,Centrale,Sotouboua,Sotouboua 2,Adjengré,TDE,POINT (1.020097375260855 8.650734134510984)
_mview_eau_bornes_fontaines.fid--6cedeb21_19489067e9f_10c4,Centrale,Sotouboua,Sotouboua 2,Adjengré,TDE,POINT (1.0373549999999998 8.645931666666668)
_mview_eau_bornes_fontaines.fid--6cedeb21_19489067e9f_10c5,Centrale,Sotouboua,Sotouboua 2,Adjengré,TDE,POINT (1.03798 8.64535833333333)
_mview_eau_bornes_fontaines.fid--6cedeb21_19489067e9f_10c6,Centrale,Sotouboua,Sotouboua 2,Adjengré,TDE,POINT (1.0106400000000024 8.632586666666667)
_mview_eau_bornes_fontaines.fid--6cedeb21_19489067e9f_10c7,Maritime,Bas-Mono,Bas-Mono 1,Afagnangan,TDE,POINT (1.6283849999999997 6.495421666666667)
_mview_eau_bornes_fontaines.fid--6cedeb21_19489067e9f_10c8,Maritime,Bas-Mono,Bas-Mono 1,Afagnan-Gbléta,TDE,POINT (1.6197883333333334 6.493358333333334)
_mview_eau_bornes_fontaines.fid--6cedeb21_19489067e9f_10c9,Maritime,Bas-Mono,Bas-Mono 1,Afagnangan,TDE,POINT (1.6243050000000017 6.496144999999999)
_mview_eau_bornes_fontaines.fid--6cedeb21_19489067e9f_10ca,Maritime,Bas-Mono,Bas-Mono 1,Afagnangan,TDE,POINT (1.6333933333333335 6.491451666666669)
_mview_eau_bornes_fontaines.fid--6cedeb21_19489067e9f_10cb,Maritime,Bas-Mono,Bas-Mono 1,Afagnangan,TDE,POINT (1.6369300000000016 6.494003333333334)
_mview_eau_bornes_fontaines.fid--6cedeb21_19489067e9f_10cc,Maritime,Bas-Mono,Bas-Mono 1,Afagnangan,TDE,POINT (1.6344833333333328 6.494433333333334)
_mview_eau_bornes_fontaines.fid--6cedeb21_19489067e9f_10cd,Maritime,Bas-Mono,Bas-Mono 1,Afagnangan,TDE,POINT (1.6364799999999993 6.49059666666667)
_mview_eau_bornes_fontaines.fid--6cedeb21_19489067e9f_10ce,Maritime,Bas-Mono,Bas-Mono 1,Afagnangan,TDE,POINT (1.636826666666666 6.488568333333333)
_mview_eau_bornes_fontaines.fid--6cedeb21_19489067e9f_10cf,Maritime,Bas-Mono,Bas-Mono 1,Afagnangan,TDE,POINT (1.6419483333333333 6.486476666666665)
_mview_eau_bornes_fontaines.fid--6cedeb21_19489067e9f_10d0,Maritime,Bas-Mono,Bas-Mono 1,Afagnangan,TDE,POINT (1.640988333333336 6.48844)
_mview_eau_bornes_fontaines.fid--6cedeb21_19489067e9f_10d1,Maritime,Bas-Mono,Bas-Mono 1,Afagnangan,TDE,POINT (1.6410699999999994 6.493403333333334)
_mview_eau_bornes_fontaines.fid--6cedeb21_19489067e9f_10d2,Maritime,Bas-Mono,Bas-Mono 1,Afagnangan,TDE,POINT (1.6431783333333325 6.492581666666666)
_mview_eau_bornes_fontaines.fid--6cedeb21_19489067e9f_10d3,Maritime,Bas-Mono,Bas-Mono 1,Afagnangan,TDE,POINT (1.639858333333333 6.49153)
_mview_eau_bornes_fontaines.fid--6cedeb21_19489067e9f_10d4,Maritime,Bas-Mono,Bas-Mono 1,Afagnangan,TDE,POINT (1.64206 6.497618333333333)
_mview_eau_bornes_fontaines.fid--6cedeb21_19489067e9f_10d5,Maritime,Bas-Mono,Bas-Mono 1,Afagnangan,TDE,POINT (1.6402166666666673 6.496571666666667)
_mview_eau_bornes_fontaines.fid--6cedeb21_19489067e9f_10d6,Maritime,Bas-Mono,Bas-Mono 1,Afagnangan,TDE,POINT (1.638898333333333 6.493794999999998)
_mview_eau_bornes_fontaines.fid--6cedeb21_19489067e9f_10d7,Maritime,Bas-Mono,Bas-Mono 1,Afagnan-Gbléta,TDE,POINT (1.6151116666666672 6.498599999999996)
_mview_eau_bornes_fontaines.fid--6cedeb21_19489067e9f_10d8,Maritime,Bas-Mono,Bas-Mono 1,Afagnan-Gbléta,TDE,POINT (1.6161766666666664 6.502650000000001)
_mview_eau_bornes_fontaines.fid--6cedeb21_19489067e9f_10d9,Maritime,Bas-Mono,Bas-Mono 1,Afagnan-Gbléta,TDE,POINT (1.6153099999999994 6.495086666666669)
_mview_eau_bornes_fontaines.fid--6cedeb21_19489067e9f_10da,Maritime,Bas-Mono,Bas-Mono 1,Afagnan-Gbléta,TDE,POINT (1.6186133333333335 6.498791666666666)
_mview_eau_bornes_fontaines.fid--6cedeb21_19489067e9f_10db,Maritime,Bas-Mono,Bas-Mono 1,Afagnan-Gbléta,TDE,POINT (1.6192133333333336 6.495710000000001)
_mview_eau_bornes_fontaines.fid--6cedeb21_19489067e9f_10dc,Maritime,Bas-Mono,Bas-Mono 1,Afagnan-Gbléta,TDE,POINT (1.618288333333333 6.4973149999999995)
_mview_eau_bornes_fontaines.fid--6cedeb21_19489067e9f_10dd,Maritime,Bas-Mono,Bas-Mono 1,Afagnan-Gbléta,TDE,POINT (1.6169450000000019 6.493201666666666)
_mview_eau_bornes_fontaines.fid--6cedeb21_19489067e9f_10de,Centrale,Sotouboua,Sotouboua 2,Aouda,TDE,POINT (1.0483516666666646 8.73158666666666)
_mview_eau_bornes_fontaines.fid--6cedeb21_19489067e9f_10df,Centrale,Sotouboua,Sotouboua 2,Aouda,TDE,POINT (1.0518500000000004 8.729326666666669)
_mview_eau_bornes_fontaines.fid--6cedeb21_19489067e9f_10e0,Centrale,Sotouboua,Sotouboua 2,Aouda,TDE,POINT (1.0477983333333336 8.72955166666667)
_mview_eau_bornes_fontaines.fid--6cedeb21_19489067e9f_10e1,Centrale,Sotouboua,Sotouboua 2,Aouda,TDE,POINT (1.0406933333333335 8.720573333333336)
_mview_eau_bornes_fontaines.fid--6cedeb21_19489067e9f_10e2,Centrale,Sotouboua,Sotouboua 2,Aouda,TDE,POINT (1.0463949999999997 8.72495500000001)
_mview_eau_bornes_fontaines.fid--6cedeb21_19489067e9f_10e3,Centrale,Tchamba,Tchamba 3,Balanka,TDE,POINT (1.6140983333333334 8.863959999999997)
_mview_eau_bornes_fontaines.fid--6cedeb21_19489067e9f_10e4,Centrale,Tchamba,Tchamba 3,Balanka,TDE,POINT (1.6099783333333362 8.87064499999999)
_mview_eau_bornes_fontaines.fid--6cedeb21_19489067e9f_10e5,Centrale,Tchamba,Tchamba 3,Balanka,TDE,POINT (1.611108333333334 8.866916666666665)
_mview_eau_bornes_fontaines.fid--6cedeb21_19489067e9f_10e6,Kara,Doufelgou,Doufelgou 1,Massédéna,TDE,POINT (1.2750816666666671 9.955725000000001)
_mview_eau_bornes_fontaines.fid--6cedeb21_19489067e9f_10e7,Kara,Doufelgou,Doufelgou 1,Massédéna,TDE,POINT (1.2750416666666664 9.955668333333339)
_mview_eau_bornes_fontaines.fid--6cedeb21_19489067e9f_10e8,Centrale,Tchaoudjo,Tchaoudjo 2,Lama-Tessi,TDE,POINT (1.0775600000000025 8.831131666666655)
_mview_eau_bornes_fontaines.fid--6cedeb21_19489067e9f_10e9,Centrale,Tchaoudjo,Tchaoudjo 2,Lama-Tessi,TDE,POINT (1.0784283333333335 8.830735000000002)
_mview_eau_bornes_fontaines.fid--6cedeb21_19489067e9f_10ea,Centrale,Tchaoudjo,Tchaoudjo 2,Lama-Tessi,TDE,POINT (1.0779066666666668 8.829048333333333)
_mview_eau_bornes_fontaines.fid--6cedeb21_19489067e9f_10eb,Centrale,Tchaoudjo,Tchaoudjo 2,Lama-Tessi,TDE,POINT (1.0838100000000013 8.832858333333332)
_mview_eau_bornes_fontaines.fid--6cedeb21_19489067e9f_10ec,Centrale,Tchaoudjo,Tchaoudjo 2,Lama-Tessi,TDE,POINT (1.079861666666666 8.832308333333335)
_mview_eau_bornes_fontaines.fid--6cedeb21_19489067e9f_10ed,Kara,Bassar,Bassar 1,Bassar,TDE,POINT (0.7819616666666694 9.25804)
_mview_eau_bornes_fontaines.fid--6cedeb21_19489067e9f_10ee,Kara,Bassar,Bassar 1,Bassar,TDE,POINT (0.7855533333333298 9.253433333333335)
_mview_eau_bornes_fontaines.fid--6cedeb21_19489067e9f_10ef,Kara,Bassar,Bassar 1,Bassar,TDE,POINT (0.7856833333333337 9.262853333333332)
_mview_eau_bornes_fontaines.fid--6cedeb21_19489067e9f_10f0,Kara,Bassar,Bassar 1,Bassar,TDE,POINT (0.7867599999999992 9.2619)
_mview_eau_bornes_fontaines.fid--6cedeb21_19489067e9f_10f1,Kara,Bassar,Bassar 1,Bassar,TDE,POINT (0.7813550000000008 9.257391666666662)
_mview_eau_bornes_fontaines.fid--6cedeb21_19489067e9f_10f2,Kara,Bassar,Bassar 1,Bassar,TDE,POINT (0.7856016666666692 9.252625)
_mview_eau_bornes_fontaines.fid--6cedeb21_19489067e9f_10f3,Kara,Bassar,Bassar 1,Bassar,TDE,POINT (0.785935 9.248236666666665)
_mview_eau_bornes_fontaines.fid--6cedeb21_19489067e9f_10f4,Savanes,Cinkassé,Cinkassé 2,Sam-Naba,TDE,POINT (0.119068333333331 11.041895000000004)
_mview_eau_bornes_fontaines.fid--6cedeb21_19489067e9f_10f5,Savanes,Cinkassé,Cinkassé 2,Timbou,TDE,POINT (0.1167299999999971 11.034688333333333)
