FID,region_nom_bdd,prefecture_nom_bdd,commune_nom_bdd,canton_nom_bdd,nom_localite,utilisation_cout,toilette_type,geometry
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-55f,Plateaux,Kloto,Kloto 2,Kpimé,Tsadome,Nsp,{Latrines seches},POINT (0.6411216666666667 7.0856433333333335)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-55e,Plateaux,Kloto,Kloto 2,Kpimé,Tsadome,Nsp,{Latrines seches},POINT (0.639445 7.091835)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-55d,Plateaux,Kloto,Kloto 2,Kpimé,Tsadome,Nsp,{Latrines seches},POINT (0.6402316666666666 7.0908483333333345)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-55c,Plateaux,Kloto,Kloto 2,Kpimé,Tsadome,Nsp,{Latrines seches},POINT (0.6412666666666667 7.091966666666667)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-55b,Plateaux,Kloto,Kloto 2,Kpimé,Tsadome,Nsp,{Latrines seches},POINT (0.6405450174330704 7.0913726709211184)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-55a,Plateaux,Kloto,Kloto 3,Agomé-Tomégbé,Tomegbe,Nsp,{autre},POINT (0.5563616666666668 6.95339)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-559,Plateaux,Kloto,Kloto 3,Agomé-Tomégbé,Tomegbe,Gratuit,{WCs},POINT (0.5600683333333334 6.95455)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-558,Plateaux,Kloto,Kloto 3,Agomé-Tomégbé,Kametonou,Gratuit,{Latrines seches},POINT (0.5234808083766826 6.9687041971142945)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-557,Plateaux,Kpélé,Kpélé 1,Kpélé-Govié,Apegame,Gratuit,{WCs},POINT (0.73939 7.156441666666666)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-556,Plateaux,Kpélé,Kpélé 1,Kpélé-Govié,Hoeme,Nsp,{WCs},POINT (0.74237 7.164001666666667)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-555,Plateaux,Kpélé,Kpélé 1,Kpélé-Govié,Apegame,Nsp,{WCs},POINT (0.7378033333333334 7.1591450000000005)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-554,Plateaux,Kpélé,Kpélé 1,Kpélé-Govié,Apegame,Nsp,{WCs},POINT (0.7394622199258906 7.159681183339381)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-553,Plateaux,Kpélé,Kpélé 1,Kpélé-Govié,Govie Apegame,Gratuit,{WCs},POINT (0.7355738468980759 7.1579129593460324)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-552,Plateaux,Kpélé,Kpélé 1,Kpélé-Govié,Govie Apegame,Gratuit,{WCs},POINT (0.7355866666666666 7.159071666666667)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-551,Plateaux,Kpélé,Kpélé 1,Kpélé-Govié,Govie Apegame,Gratuit,{WCs},POINT (0.7394716666666666 7.156494999999999)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-550,Plateaux,Kpélé,Kpélé 1,Kpélé-Govié,Hoeme,Gratuit,{WCs},POINT (0.7400816666666666 7.1643799999999995)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-54f,Plateaux,Kpélé,Kpélé 1,Kpélé-Govié,Apegame,Gratuit,{WCs},POINT (0.7395016666666667 7.159646666666666)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-54e,Plateaux,Kpélé,Kpélé 1,Kpélé-Govié,Apegame,Nsp,{WCs},POINT (0.7378716666666667 7.15903)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-54d,Plateaux,Kpélé,Kpélé 1,Kpélé-Dawlotou,Zionou,Gratuit,{Latrines seches},POINT (0.8280425139764732 6.882312788494232)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-54c,Plateaux,Kpélé,Kpélé 1,Kpélé-Dawlotou,Kpekpeta,Gratuit,{WCs},POINT (0.8604316666666667 7.000881666666667)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-54b,Plateaux,Kpélé,Kpélé 1,Kpélé-Dawlotou,Kpekpeta,Gratuit,{WCs},POINT (0.8622033333333333 6.999041666666667)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-54a,Plateaux,Kpélé,Kpélé 1,Kpélé-Dawlotou,Kpekpeta,Gratuit,{WCs},POINT (0.85949 6.999671666666668)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-549,Plateaux,Kpélé,Kpélé 1,Kpélé-Dawlotou,Kpekpeta,Gratuit,{WCs},POINT (0.8591706923497004 7.004468999581457)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-548,Plateaux,Kpélé,Kpélé 2,Kpélé-Nord,Zongo,Nsp,{WCs},POINT (0.8090334116871818 7.287699257942767)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-547,Plateaux,Kpélé,Kpélé 2,Kpélé-Nord,Djofoe,Nsp,{WCs},POINT (0.804940122850553 7.276794963488017)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-546,Plateaux,Kpélé,Kpélé 2,Kpélé-Nord,Ele,Nsp,{WCs},POINT (0.8026033333333333 7.282148333333334)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-545,Plateaux,Kpélé,Kpélé 2,Kpélé-Nord,Tomegbe,Gratuit,{WCs},POINT (0.8036416666666667 7.283671666666667)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-544,Plateaux,Kpélé,Kpélé 2,Kpélé-Nord,Tomegbe,Gratuit,{WCs},POINT (0.8024950000000001 7.281685)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-543,Plateaux,Kpélé,Kpélé 2,Kpélé-Nord,Ele,Gratuit,{WCs},POINT (0.8037766666666666 7.278861666666668)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-542,Plateaux,Kpélé,Kpélé 2,Kpélé-Nord,Tomegbe,Gratuit,{WCs},POINT (0.8013833333333333 7.281471666666666)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-541,Plateaux,Kpélé,Kpélé 2,Kpélé-Nord,Ele,Gratuit,{WCs},POINT (0.8053116666666666 7.282416666666667)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-540,Plateaux,Kpélé,Kpélé 2,Kpélé-Nord,Ele,Payant,{WCs},POINT (0.8027766666666667 7.275775)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-53f,Plateaux,Kpélé,Kpélé 2,Kpélé-Nord,Ele,Gratuit,{WCs},POINT (0.80534 7.282521666666666)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-53e,Plateaux,Kpélé,Kpélé 2,Kpélé-Nord,Ele,Gratuit,{WCs},POINT (0.8030766666666668 7.279948333333334)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-53d,Plateaux,Kpélé,Kpélé 2,Kpélé-Nord,Ele,Gratuit,{WCs},POINT (0.8071433333333334 7.285156666666667)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-53c,Plateaux,Kpélé,Kpélé 2,Kpélé-Nord,Ele,Gratuit,{WCs},POINT (0.8072166666666667 7.284921666666666)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-53b,Plateaux,Kpélé,Kpélé 2,Kpélé-Nord,Ele,Gratuit,{WCs},POINT (0.8035316666666666 7.279614999999999)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-53a,Plateaux,Kpélé,Kpélé 2,Kpélé-Nord,Ele,Gratuit,{WCs},POINT (0.8070733333333333 7.2807249999999994)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-539,Plateaux,Kpélé,Kpélé 2,Kpélé-Nord,Tomegbe,Gratuit,{WCs},POINT (0.80117 7.281683333333333)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-538,Plateaux,Kpélé,Kpélé 2,Kpélé-Nord,Tomegbe,Gratuit,{WCs},POINT (0.8017383333333333 7.281348333333333)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-537,Plateaux,Kpélé,Kpélé 2,Kpélé-Nord,Tomegbe,Gratuit,{WCs},POINT (0.8011334690406035 7.2806546498476825)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-536,Plateaux,Kpélé,Kpélé 2,Kpélé-Nord,Tomege,Gratuit,{WCs},POINT (0.8009166666666666 7.280786666666668)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-535,Plateaux,Kpélé,Kpélé 2,Kpélé-Nord,Tomegbe,Gratuit,{WCs},POINT (0.8007299999999999 7.280781666666667)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-534,Plateaux,Kpélé,Kpélé 2,Kpélé-Nord,Tomegbe,Gratuit,{WCs},POINT (0.8032827526255916 7.28269973801657)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-533,Plateaux,Kpélé,Kpélé 2,Kpélé-Nord,Tomegbe,Gratuit,{WCs},POINT (0.7999383333333333 7.279240000000001)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-532,Plateaux,Kpélé,Kpélé 2,Kpélé-Nord,Tomegbe,Gratuit,{WCs},POINT (0.7998100730225011 7.279278946523563)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-531,Plateaux,Kpélé,Kpélé 2,Kpélé-Nord,Ele,Gratuit,{WCs},POINT (0.8056800000000001 7.283064999999999)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-530,Plateaux,Kpélé,Kpélé 2,Kpélé-Nord,Ele,Gratuit,{WCs},POINT (0.8076316666666667 7.283861666666667)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-52f,Plateaux,Kpélé,Kpélé 2,Kpélé-Nord,Ele,Gratuit,{WCs},POINT (0.8056866666666667 7.282348333333334)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-52e,Plateaux,Kpélé,Kpélé 2,Kpélé-Nord,Zongo,Gratuit,{WCs},POINT (0.80829 7.287168333333333)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-52d,Plateaux,Kpélé,Kpélé 2,Kpélé-Nord,Zongo,Gratuit,{WCs},POINT (0.8092500720074041 7.287323079112672)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-52c,Plateaux,Kpélé,Kpélé 2,Kpélé-Nord,Tomegbe,Gratuit,{WCs},POINT (0.7986966666666666 7.27967)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-52b,Plateaux,Kpélé,Kpélé 2,Kpélé-Nord,Tomegbe,Gratuit,{WCs},POINT (0.79875 7.279943333333334)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-52a,Plateaux,Kpélé,Kpélé 2,Kpélé-Nord,Zongo,Gratuit,{WCs},POINT (0.8076983333333333 7.286436666666666)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-529,Plateaux,Kpélé,Kpélé 2,Kpélé-Nord,Aribave,Gratuit,{WCs},POINT (0.8143016666666667 7.288264999999999)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-528,Plateaux,Kpélé,Kpélé 2,Kpélé-Nord,Tomegbe,Nsp,{WCs},POINT (0.8006066666666667 7.280761666666666)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-527,Plateaux,Kpélé,Kpélé 2,Kpélé-Nord,Ele,Gratuit,{autre},POINT (0.7997466666666667 7.280035)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-526,Plateaux,Kpélé,Kpélé 2,Kpélé-Nord,Ele,Gratuit,{WCs},POINT (0.8010983333333334 7.279441666666666)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-525,Plateaux,Kpélé,Kpélé 2,Kpélé-Nord,Ele,Gratuit,{WCs},POINT (0.799579061203941 7.278868140602122)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-524,Plateaux,Kpélé,Kpélé 2,Kpélé-Nord,Ele,Nsp,{WCs},POINT (0.8013483333333333 7.279055)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-523,Plateaux,Kpélé,Kpélé 2,Kpélé-Nord,Ele,Gratuit,{WCs},POINT (0.8003666666666667 7.279456666666666)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-522,Plateaux,Kpélé,Kpélé 2,Kpélé-Nord,Ele,Gratuit,{WCs},POINT (0.7997266666666667 7.280491666666667)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-521,Plateaux,Kpélé,Kpélé 2,Kpélé-Nord,Ele,Gratuit,{WCs},POINT (0.8011750000000001 7.28168)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-520,Plateaux,Kpélé,Kpélé 2,Kpélé-Nord,Ele,Gratuit,{WCs},POINT (0.8016253373208173 7.282157135751195)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-51f,Plateaux,Kpélé,Kpélé 2,Kpélé-Nord,Ele,Gratuit,{WCs},POINT (0.8003199999999999 7.279703333333333)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-51e,Plateaux,Kpélé,Kpélé 2,Kpélé-Nord,Ele,Gratuit,{WCs},POINT (0.8017383333333333 7.281326666666667)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-51d,Plateaux,Kpélé,Kpélé 2,Kpélé-Nord,Ele,Gratuit,{WCs},POINT (0.8052333333333334 7.282581666666666)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-51c,Plateaux,Kpélé,Kpélé 2,Kpélé-Nord,Zongo,Gratuit,{WCs},POINT (0.80913 7.28677)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-51b,Plateaux,Kpélé,Kpélé 2,Kpélé-Nord,Ele,Gratuit,{WCs},POINT (0.8011283333333333 7.280658333333334)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-51a,Plateaux,Kpélé,Kpélé 2,Kpélé-Nord,Zongo,Gratuit,{WCs},POINT (0.8080683333333333 7.287274999999999)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-519,Plateaux,Kpélé,Kpélé 2,Kpélé-Nord,Ele,Gratuit,{WCs},POINT (0.8010166666666667 7.279113333333333)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-518,Plateaux,Kpélé,Kpélé 2,Kpélé-Nord,Ele,Gratuit,{WCs},POINT (0.8026599999999999 7.282145000000001)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-517,Plateaux,Kpélé,Kpélé 2,Kpélé-Nord,Ele,Gratuit,{WCs},POINT (0.799602003987484 7.2803724897589035)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-516,Plateaux,Kpélé,Kpélé 2,Kpélé-Nord,Ele,Gratuit,{WCs},POINT (0.8011183333333334 7.280356666666667)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-515,Plateaux,Kpélé,Kpélé 2,Kpélé-Nord,Ele,Gratuit,{WCs},POINT (0.8012729447767344 7.279433260641716)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-514,Plateaux,Kpélé,Kpélé 2,Kpélé-Nord,Ele,Gratuit,{WCs},POINT (0.8007650000000001 7.279041666666666)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-513,Plateaux,Kpélé,Kpélé 2,Kpélé-Nord,Ele,Gratuit,{WCs},POINT (0.8021716666666666 7.282108333333334)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-512,Plateaux,Kpélé,Kpélé 2,Kpélé-Nord,Ele,Gratuit,{WCs},POINT (0.8028233333333333 7.282106666666666)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-511,Plateaux,Kpélé,Kpélé 2,Kpélé-Nord,Ele,Nsp,{WCs},POINT (0.8010616666666667 7.281256666666667)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-510,Plateaux,Kpélé,Kpélé 2,Kpélé-Nord,Ele,Gratuit,{WCs},POINT (0.8014116666666666 7.281490000000001)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-50f,Plateaux,Kpélé,Kpélé 2,Kpélé-Nord,Zongo,Gratuit,{WCs},POINT (0.8078166666666667 7.287391666666667)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-50e,Plateaux,Kpélé,Kpélé 2,Kpélé-Nord,Ele,Gratuit,{WCs},POINT (0.8006566666666667 7.278838333333335)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-50d,Plateaux,Kpélé,Kpélé 2,Kpélé-Nord,Zongo,Gratuit,{WCs},POINT (0.8075551970090197 7.286936114384722)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-50c,Plateaux,Kpélé,Kpélé 2,Kpélé-Nord,Ele,Gratuit,{WCs},POINT (0.8009816666666667 7.280808333333332)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-50b,Plateaux,Kpélé,Kpélé 2,Kpélé-Dutoé,Agtote1,Nsp,{WCs},POINT (0.797895 7.254636666666666)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-50a,Plateaux,Kpélé,Kpélé 2,Kpélé-Dutoé,Agote 1,Gratuit,{WCs},POINT (0.7956458281118649 7.2549848484485455)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-509,Plateaux,Kpélé,Kpélé 2,Kpélé-Dutoé,Agbanon,Nsp,{WCs},POINT (0.7977616666666666 7.269265)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-508,Plateaux,Kpélé,Kpélé 2,Kpélé-Kamé,Djigbe,Gratuit,{WCs},POINT (0.78923 7.234973333333333)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-507,Plateaux,Kpélé,Kpélé 2,Kpélé-Kamé,Aveho2,Gratuit,{WCs},POINT (0.7907966666666667 7.225928333333333)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-506,Plateaux,Kpélé,Kpélé 2,Kpélé-Kamé,Aveho 1,Gratuit,{WCs},POINT (0.7907 7.222705)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-505,Plateaux,Kpélé,Kpélé 2,Kpélé-Kamé,Aveho 1,Gratuit,{WCs},POINT (0.7887051310049459 7.224394903354025)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-504,Plateaux,Kpélé,Kpélé 2,Kpélé-Kamé,Agave,Gratuit,{WCs},POINT (0.791812987071352 7.237417040228467)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-503,Plateaux,Kpélé,Kpélé 2,Kpélé-Kamé,Djomegbime2,Gratuit,{WCs},POINT (0.7888579676246126 7.218342110959119)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-502,Plateaux,Kpélé,Kpélé 2,Kpélé-Kamé,Aveyo1,Nsp,{WCs},POINT (0.78866 7.22732)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-501,Plateaux,Kpélé,Kpélé 2,Kpélé-Kamé,Alabe,Gratuit,{WCs},POINT (0.7914049999999999 7.234496666666667)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-500,Plateaux,Kpélé,Kpélé 2,Kpélé-Kamé,Djogbepime,Gratuit,{WCs},POINT (0.78709 7.214151666666667)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-4ff,Plateaux,Kpélé,Kpélé 2,Kpélé-Kamé,Agnigbe,Gratuit,{WCs},POINT (0.7907449999999999 7.232933333333333)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-4fe,Plateaux,Kpélé,Kpélé 2,Kpélé-Kamé,Tsitsa Kope,Gratuit,{WCs},POINT (0.90971 7.214425)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-4fd,Plateaux,Kpélé,Kpélé 2,Kpélé-Kamé,Eleme,Gratuit,{WCs},POINT (0.9081916666666667 7.19852)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-4fc,Plateaux,Kpélé,Kpélé 2,Kpélé-Centre,Goudévé,Nsp,{WCs},POINT (0.74908 7.171485)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-4fb,Plateaux,Kpélé,Kpélé 2,Kpélé-Kamé,Tsitsa Kope,Gratuit,{WCs},POINT (0.9091783333333333 7.213655)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-4fa,Plateaux,Kpélé,Kpélé 2,Kpélé-Kamé,Tsitsakope,Gratuit,{WCs},POINT (0.909765 7.213595)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-4f9,Plateaux,Kpélé,Kpélé 2,Kpélé-Kamé,Tsitsakope,Gratuit,{WCs},POINT (0.9094816666666666 7.2129650000000005)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-4f8,Plateaux,Kpélé,Kpélé 2,Kpélé-Kamé,Elem Kopegan,Gratuit,{WCs},POINT (0.910345 7.206196666666667)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-4f7,Plateaux,Kpélé,Kpélé 2,Kpélé-Kamé,Eleme Kopegan,Gratuit,{WCs},POINT (0.91118 7.206621666666666)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-4f6,Plateaux,Kpélé,Kpélé 2,Kpélé-Kamé,Kpakope,Gratuit,{WCs},POINT (0.8998983333333332 7.225116666666666)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-4f5,Plateaux,Kpélé,Kpélé 2,Kpélé-Kamé,Kame,Gratuit,{WCs},POINT (0.9058216666666666 7.22463)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-4f4,Plateaux,Kpélé,Kpélé 2,Kpélé-Kamé,Eleme,Gratuit,{WCs},POINT (0.909905 7.206901666666666)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-4f3,Plateaux,Kpélé,Kpélé 2,Kpélé-Kamé,Kpakope,Gratuit,{WCs},POINT (0.901225 7.223966666666667)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-4f2,Plateaux,Kpélé,Kpélé 2,Kpélé-Kamé,Tsitsakope,Gratuit,{WCs},POINT (0.9094683333333333 7.213475)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-4f1,Plateaux,Kpélé,Kpélé 2,Kpélé-Kamé,Tsitsakope,Gratuit,{WCs},POINT (0.9097516666666666 7.213406666666667)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-4f0,Plateaux,Kpélé,Kpélé 2,Kpélé-Kamé,Eleme,Gratuit,{WCs},POINT (0.9092916666666666 7.206851666666667)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-4ef,Plateaux,Kpélé,Kpélé 2,Kpélé-Kamé,Tsitsa Kope,Gratuit,{WCs},POINT (0.9088083333333333 7.21379)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-4ee,Plateaux,Kpélé,Kpélé 2,Kpélé-Kamé,Kpakope,Gratuit,{WCs},POINT (0.8996066666666667 7.225544999999999)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-4ed,Plateaux,Kpélé,Kpélé 2,Kpélé-Gbalédzé,Kponvie,Gratuit,{WCs},POINT (0.7521677889290764 7.181964503373521)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-4ec,Plateaux,Kpélé,Kpélé 2,Kpélé-Gbalédzé,Anoumou,Gratuit,{Latrines a eau},POINT (0.7645350000000001 7.1937083333333325)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-4eb,Plateaux,Kpélé,Kpélé 2,Kpélé-Centre,Godzo,Gratuit,{autre},POINT (0.8078983333333334 7.165768333333333)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-4ea,Plateaux,Kpélé,Kpélé 2,Kpélé-Centre,Regbato,Gratuit,{WCs},POINT (0.7453872934023443 7.1739437101639645)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-4e9,Plateaux,Kpélé,Kpélé 2,Kpélé-Centre,Goudeve,Gratuit,{WCs},POINT (0.748665 7.172356666666667)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-4e8,Plateaux,Kpélé,Kpélé 2,Kpélé-Centre,Goudeve,Gratuit,{WCs},POINT (0.7473266666666666 7.170405)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-4e7,Plateaux,Kpélé,Kpélé 2,Kpélé-Centre,Hlonvie,Gratuit,{WCs},POINT (0.7505133333333334 7.17952)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-4e6,Plateaux,Kpélé,Kpélé 2,Kpélé-Centre,Dougba,Gratuit,{WCs},POINT (0.7469516666666667 7.168023333333334)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-4e5,Plateaux,Kpélé,Kpélé 2,Kpélé-Centre,Goudévé,Gratuit,{WCs},POINT (0.7473933333333334 7.171018333333334)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-4e4,Plateaux,Kpélé,Kpélé 2,Kpélé-Centre,Hlonvie,Nsp,{WCs},POINT (0.7496683333333334 7.178873333333333)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-4e3,Plateaux,Kpélé,Kpélé 2,Kpélé-Centre,Hlonvie,Nsp,{WCs},POINT (0.748045 7.17921)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-4e2,Plateaux,Kpélé,Kpélé 2,Kpélé-Centre,Dougba,Nsp,{WCs},POINT (0.7419385121770515 7.167517985745238)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-4e1,Plateaux,Kpélé,Kpélé 2,Kpélé-Centre,Dougba,Gratuit,{WCs},POINT (0.7454795799361367 7.16870253034212)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-4e0,Plateaux,Kpélé,Kpélé 2,Kpélé-Centre,Hoeme,Gratuit,{WCs},POINT (0.741945 7.165371666666666)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-4df,Plateaux,Kpélé,Kpélé 2,Kpélé-Centre,Goudévé,Gratuit,{WCs},POINT (0.7508483333333333 7.173745)
_mview_villehygiene_toilettes_ville.fid--6cedeb21_19489067e9f_-4de,Plateaux,Kpélé,Kpélé 2,Kpélé-Centre,Godzope,Gratuit,{WCs},POINT (0.7459178938220745 7.174756394995819)
