FID,region_nom_bdd,prefecture_nom_bdd,commune_nom_bdd,canton_nom_bdd,nom_localite,etab_nom,etab_adresse,etab_jour,terrain,activite_statut,activite_categorie,geometry
_mview_villehygiene_etablissements_traitement_dechets.fid--6cedeb21_19489067e9f_3862,Plateaux,Haho,Haho 4,Wahala,Dépotoir de vakpo,Dépotoir De Vakpo,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi,Dimanche}",Domaine public de l'Etat ou des collectivites territoriales,Nsp,Nsp,"MULTIPOLYGON (((1.1556916666666666 7.180115000000001, 1.15577 7.180461666666668, 1.1560899999999998 7.1804483333333335, 1.1560583333333334 7.180086666666667, 1.156553333333333 7.179903333333334, 1.156385 7.17949, 1.15617 7.179596666666667, 1.1560516666666667 7.179761666666667, 1.1559216666666667 7.179798333333334, 1.15594 7.179953333333333, 1.1556916666666666 7.180115000000001)))"
_mview_villehygiene_etablissements_traitement_dechets.fid--6cedeb21_19489067e9f_3863,Plateaux,Haho,Haho 4,Wahala,Depotoir de pato,Depotoir De Pato,Nsp,"{Dimanche,Samedi,Vendredi,Jeudi,Mercredi,Mardi,Lundi}",Domaine public de l'Etat ou des collectivites territoriales,Nsp,Nsp,"MULTIPOLYGON (((1.1565883333333336 7.177378333333333, 1.15665 7.177169999999999, 1.1565349999999999 7.177085, 1.156555 7.176943333333332, 1.1563100000000002 7.176998333333334, 1.1564166666666669 7.177366666666668, 1.1564583333333334 7.177360000000001, 1.1564833333333333 7.177416666666667, 1.1565283333333334 7.177420000000001, 1.1565883333333336 7.177378333333333)))"
_mview_villehygiene_etablissements_traitement_dechets.fid--6cedeb21_19489067e9f_3864,Plateaux,Haho,Haho 4,Wahala,Depotoir de teloude,Depotoir De Teloude,Nsp,"{Dimanche,Samedi,Vendredi,Jeudi,Mercredi,Mardi,Lundi}",Domaine public de l'Etat ou des collectivites territoriales,Nsp,Nsp,"MULTIPOLYGON (((1.1567533333333333 7.178324999999999, 1.1570116666666665 7.1781983333333335, 1.1569966666666667 7.178131666666667, 1.1569866666666666 7.17805, 1.1566666666666667 7.17814, 1.1567516666666666 7.178275, 1.1567533333333333 7.178324999999999)))"
_mview_villehygiene_etablissements_traitement_dechets.fid--6cedeb21_19489067e9f_3865,Plateaux,Haho,Haho 4,Wahala,Depotoir de assiyeye,Depotoir De Assiyeye,Nsp,"{Dimanche,Samedi,Vendredi,Jeudi,Mercredi,Mardi,Lundi}",Domaine public de l'Etat ou des collectivites territoriales,Nsp,Nsp,"MULTIPOLYGON (((1.1577983333333333 7.179565, 1.1574983333333333 7.179643333333333, 1.1574983333333333 7.179643333333333, 1.1576266666666666 7.1798366666666675, 1.15762 7.179913333333333, 1.1578216666666667 7.180251666666667, 1.157975 7.180246666666666, 1.1578383333333333 7.179711666666666, 1.1577983333333333 7.179565)))"
_mview_villehygiene_etablissements_traitement_dechets.fid--6cedeb21_19489067e9f_3866,Plateaux,Haho,Haho 4,Wahala,Dépotoir de teloude,Dépotoir De Teloude,Nsp,"{Dimanche,Samedi,Vendredi,Mercredi,Jeudi,Mardi,Lundi}",Domaine public de l'Etat ou des collectivites territoriales,Nsp,Nsp,"MULTIPOLYGON (((1.159325 7.178643333333334, 1.159295 7.1785499999999995, 1.1592083333333332 7.178561666666667, 1.1592916666666668 7.17873, 1.1591416666666667 7.178771666666667, 1.1591583333333333 7.178858333333333, 1.1593716666666665 7.178885, 1.1594033333333333 7.17902, 1.1595900000000001 7.179011666666666, 1.1594366666666667 7.17861, 1.159325 7.178643333333334)))"
_mview_villehygiene_etablissements_traitement_dechets.fid--6cedeb21_19489067e9f_3867,Plateaux,Haho,Haho 4,Wahala,Depotoir de kpota,Depotoir De Kpota,Nsp,"{Dimanche,Samedi,Vendredi,Jeudi,Mercredi,Mardi,Lundi}",Domaine public de l'Etat ou des collectivites territoriales,Nsp,Nsp,"MULTIPOLYGON (((1.1657966666666666 7.162798333333334, 1.165845 7.16299, 1.165845 7.16299, 1.1657816666666667 7.163198333333335, 1.165765 7.163305, 1.1657766666666667 7.163418333333334, 1.1660283333333332 7.163526666666667, 1.166255 7.163085000000001, 1.1656173 7.1626227, 1.1661316666666668 7.162985, 1.1658566666666668 7.162881666666667, 1.1657966666666666 7.162798333333334)))"
_mview_villehygiene_etablissements_traitement_dechets.fid--6cedeb21_19489067e9f_3868,Plateaux,Kloto,Kloto 1,Tové,Depotoir publuc de tove agbessia,Depotoir Publuc De Tove Agbessia,Nsp,"{Mardi,Mercredi,Jeudi,Vendredi,Samedi,Dimanche}",Domaine public de l'Etat ou des collectivites territoriales,{Ferme},"{Stockage,Enfouissemment,Incineration}","MULTIPOLYGON (((0.66457 6.876173333333332, 0.6646041071748533 6.875868991837066, 0.6646041071748533 6.875868991837066, 0.6649663595162728 6.876013171873452, 0.66457 6.876173333333332)))"
_mview_villehygiene_etablissements_traitement_dechets.fid--6cedeb21_19489067e9f_3869,Plateaux,Kloto,Kloto 1,Tové,Depotoir public de tove djigbe,Depotoir Public De Tove Djigbe,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi,Dimanche}",Nsp,Nsp,{Decharge},"MULTIPOLYGON (((0.655695737297885 6.872969161971647, 0.6556830786177229 6.87288152495514, 0.6557346870829993 6.872835758957631, 0.6557765581019973 6.872811415341935, 0.65582524533339 6.872774413046076, 0.6559070398821301 6.8727627281105415, 0.6559450159226166 6.872781229258471, 0.6559537796242673 6.872821152788212, 0.6558116129086003 6.87289515737993, 0.655695737297885 6.872969161971647)))"
_mview_villehygiene_etablissements_traitement_dechets.fid--6cedeb21_19489067e9f_386a,Plateaux,Kloto,Kloto 1,Tové,Dépotoir public de tove ahundzo,Dépotoir Public De Tove Ahundzo,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi,Dimanche}",Nsp,Nsp,Nsp,"MULTIPOLYGON (((0.6437816666666667 6.874373333333334, 0.6435310101965585 6.87442118103037, 0.6435310101965585 6.87442118103037, 0.6435484572728175 6.8744666680506175, 0.6437104658380799 6.874442366765828, 0.6437816666666667 6.874373333333334)))"
_mview_villehygiene_etablissements_traitement_dechets.fid--6cedeb21_19489067e9f_386b,Plateaux,Kloto,Kloto 1,Tové,Dépotoir de agou-nyogbo 1,Dépotoir De Agou-nyogbo 1,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi,Dimanche}",Nsp,Nsp,Nsp,"MULTIPOLYGON (((0.7209370914298817 6.877395972298265, 0.7204205916723431 6.877271853416427, 0.720427387745397 6.8773760598699205, 0.720595024214061 6.877385121300659, 0.7205972895717456 6.877455347388882, 0.7208736632092726 6.877471204892676, 0.7209370914298817 6.877395972298265)))"
_mview_villehygiene_etablissements_traitement_dechets.fid--6cedeb21_19489067e9f_386c,Plateaux,Kloto,Kloto 1,Tové,Dépotoir de agou-nyogbo agbetiko,Dépotoir De Agou-nyogbo Agbetiko,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi,Dimanche}",Nsp,Nsp,Nsp,"MULTIPOLYGON (((0.7260588105492081 6.889522151814128, 0.7261857084049773 6.889417647697612, 0.7262991700171945 6.889590825947838, 0.7261663004976243 6.889653528417748, 0.7260588105492081 6.889522151814128)))"
_mview_villehygiene_etablissements_traitement_dechets.fid--6cedeb21_19489067e9f_386d,Plateaux,Haho,Haho 2,Asrama,Depotoire de lyas,Depotoire De Lyas,Nsp,"{Dimanche,Samedi,Vendredi,Jeudi,Mercredi,Mardi,Lundi}",Nsp,Nsp,Nsp,"MULTIPOLYGON (((1.41476071277953 7.002978597102573, 1.4145907408673204 7.00295971133455, 1.4145931015883233 7.002886528983461, 1.4147725163845453 7.002917218356499, 1.41476071277953 7.002978597102573)))"
_mview_villehygiene_etablissements_traitement_dechets.fid--6cedeb21_19489067e9f_386e,Plateaux,Haho,Haho 2,Asrama,Depotoire de akakpohoe,Depotoire De Akakpohoe,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi,Dimanche}",Nsp,Nsp,Nsp,"MULTIPOLYGON (((1.4543033333333333 7.006831666666667, 1.4543667517698116 7.00675887542447, 1.4544652527456179 7.006748080796984, 1.4545070819271246 7.0067737180372625, 1.454505732598689 7.006837136473741, 1.4544706500593607 7.006860075057148, 1.4544031836375755 7.006880314983683, 1.4543033333333333 7.006831666666667)))"
_mview_villehygiene_etablissements_traitement_dechets.fid--6cedeb21_19489067e9f_386f,Plateaux,Haho,Haho 2,Asrama,Depotoire akakpohoe 2,Depotoire Akakpohoe 2,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi,Dimanche}",Nsp,Nsp,Nsp,"MULTIPOLYGON (((1.4538280908429815 7.008320389831561, 1.4538510294263887 7.0083689656552455, 1.4537633230780682 7.008409445508316, 1.4537579257643254 7.008374362968986, 1.4537741177055536 7.008351424385579, 1.453786261661475 7.00833253378748, 1.4538280908429815 7.008320389831561)))"
_mview_villehygiene_etablissements_traitement_dechets.fid--6cedeb21_19489067e9f_3870,Plateaux,Haho,Haho 2,Asrama,Dépotoire près eglise neo-apostolique,Dépotoire Près Eglise Neo-apostolique,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi,Dimanche}",Nsp,Nsp,Nsp,"MULTIPOLYGON (((1.4672899999999998 7.0096533333333335, 1.4672617089872926 7.0096194854479865, 1.4672805696624305 7.0095798780301966, 1.4672899999999995 7.00958176409771, 1.4672598229197789 7.009525182072296, 1.4673013164050825 7.009491232857048, 1.4673371516878448 7.009466713979369, 1.4674107083208832 7.009500663194617, 1.4673975058482867 7.00955158701749, 1.4674163665234243 7.0095610173550575, 1.4674031640508278 7.009604396907875, 1.4674559739412143 7.009628915785555, 1.4674088222533692 7.009681725675942, 1.4672899999999998 7.0096533333333335)))"
_mview_villehygiene_etablissements_traitement_dechets.fid--6cedeb21_19489067e9f_3871,Plateaux,Haho,Haho 2,Asrama,Depotoire adjakpahoe,Depotoire Adjakpahoe,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi,Dimanche}",Nsp,Nsp,Nsp,"MULTIPOLYGON (((1.4730369668099086 7.010667164477637, 1.4729992454596328 7.0106879112202884, 1.4729615241093565 7.010644531667471, 1.472986042987036 7.010603038182167, 1.472986042987036 7.01050496267145, 1.4730803463627262 7.01048044379377, 1.4731407005231678 7.0104898741313395, 1.473233117831344 7.010506848738964, 1.4732255735612887 7.010561544696864, 1.47321614322372 7.010612468519738, 1.4730369668099086 7.010667164477637)))"
_mview_villehygiene_etablissements_traitement_dechets.fid--6cedeb21_19489067e9f_3872,Plateaux,Haho,Haho 2,Asrama,Depotoire kable kondji,Depotoire Kable Kondji,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi,Dimanche}",Nsp,Nsp,Nsp,"MULTIPOLYGON (((1.417262671231934 7.003718965903898, 1.4170665202104984 7.003703877363788, 1.4170702923455258 7.003647295338375, 1.4171344186409953 7.003556764097712, 1.4171777981938125 7.003537903422575, 1.4172739876370168 7.003547333760144, 1.417262671231934 7.003718965903898)))"
_mview_villehygiene_etablissements_traitement_dechets.fid--6cedeb21_19489067e9f_3873,Plateaux,Haho,Haho 2,Asrama,Depotoire de lom-nava,Depotoire De Lom-nava,Nsp,"{Dimanche,Samedi,Vendredi,Jeudi,Mercredi,Mardi}",Nsp,Nsp,Nsp,"MULTIPOLYGON (((1.4125666666666667 7.006188333333333, 1.4125966666666665 7.00634, 1.4125183333333333 7.006435000000001, 1.4125666666666667 7.006188333333333)))"
_mview_villehygiene_etablissements_traitement_dechets.fid--6cedeb21_19489067e9f_3874,Plateaux,Haho,Haho 2,Asrama,Depotoire du marche asrama,Depotoire Du Marche Asrama,Nsp,{Lundi},Domaine public de l'Etat ou des collectivites territoriales,Nsp,Nsp,"MULTIPOLYGON (((1.4098956930171125 7.0020903860218215, 1.4098917697628341 7.00202957558051, 1.4099055011528077 7.002000151173425, 1.4099211941699201 7.001992304664868, 1.4099329639327547 7.0019687651392, 1.4099604267127017 7.001964841884922, 1.409966311594119 7.001943263986392, 1.409982004611232 7.001929532596418, 1.4099800429840927 7.001858914019412, 1.4099976976283444 7.001849105883717, 1.4100231987811525 7.0019138395793075, 1.4098956930171125 7.0020903860218215)))"
_mview_villehygiene_etablissements_traitement_dechets.fid--6cedeb21_19489067e9f_3875,Plateaux,Haho,Haho 2,Asrama,Depotoire akatossome,Depotoire Akatossome,Nsp,{Lundi},Domaine public de l'Etat ou des collectivites territoriales,Nsp,Nsp,"MULTIPOLYGON (((1.4088116666666668 7.000748333333333, 1.4088072376120953 7.000793144454285, 1.4087340889572353 7.000785016825967, 1.408683291280249 7.0008419102241914, 1.4085877916475151 7.000856133573747, 1.4085796640191977 7.000795176361364, 1.40857153639088 7.000748442498537, 1.4086710998377725 7.000754538219776, 1.4087442484926325 7.0006996767286305, 1.4088116666666668 7.000748333333333)))"
_mview_villehygiene_etablissements_traitement_dechets.fid--6cedeb21_19489067e9f_3876,Plateaux,Haho,Haho 2,Asrama,Depotoire akatossome 2,Depotoire Akatossome 2,Nsp,Nsp,Nsp,Nsp,Nsp,"MULTIPOLYGON (((1.4087716620640007 7.000643827620869, 1.4088062710756948 7.000576532320353, 1.4087235939922038 7.000532309694299, 1.4087235939922038 7.000484241622502, 1.4085582398252228 7.000459246225166, 1.4087716620640007 7.000643827620869)))"
_mview_villehygiene_etablissements_traitement_dechets.fid--6cedeb21_19489067e9f_3877,Plateaux,Haho,Haho 2,Asrama,Depotoire allentoure du marche,Depotoire Allentoure Du Marche,Nsp,Nsp,Nsp,Nsp,Nsp,"MULTIPOLYGON (((1.4080089516828593 7.001011606515691, 1.4079679033657184 7.00109956719528, 1.408026543818777 7.001181663829561, 1.4081848730420348 7.001162117011875, 1.408208329223258 7.001101521877048, 1.408245468176862 7.001093703149973, 1.4082278760409446 7.001013561197461, 1.4080089516828593 7.001011606515691)))"
_mview_villehygiene_etablissements_traitement_dechets.fid--6cedeb21_19489067e9f_3878,Plateaux,Haho,Haho 2,Asrama,Dépotoire près menuiserie,Dépotoire Près Menuiserie,Nsp,Nsp,Nsp,Nsp,Nsp,"MULTIPOLYGON (((1.4060766666666666 7.002741666666666, 1.4061006202067416 7.002692140541916, 1.4061006202067416 7.002630545724579, 1.4061143079439273 7.002456027075462, 1.4060424473237023 7.002444050305424, 1.4060356034551096 7.002485113516982, 1.405999673144997 7.002485113516982, 1.4059791415392189 7.002757157293547, 1.4060766666666666 7.002741666666666)))"
_mview_villehygiene_etablissements_traitement_dechets.fid--6cedeb21_19489067e9f_3879,Plateaux,Haho,Haho 2,Asrama,Depotoire pres atc,Depotoire Pres Atc,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi,Dimanche}",Nsp,Nsp,Nsp,"MULTIPOLYGON (((1.4051666666666667 7.002586666666668, 1.4051766666666665 7.002545, 1.4051616666666669 7.002505, 1.40512 7.002491666666667, 1.4050900000000002 7.002503333333334, 1.4050566666666666 7.0025016666666655, 1.40504 7.002484999999999, 1.4050383333333334 7.002408333333333, 1.40506 7.002406666666667, 1.405075 7.002396666666668, 1.4050783333333332 7.00237, 1.4050783333333332 7.002363333333333, 1.4053332674384176 7.00233604978151, 1.4053384003398623 7.002377112993067, 1.4052374532781173 7.00239422266455, 1.4052340313438212 7.002440418777551, 1.4052049449023014 7.0024695052190715, 1.4052152107051907 7.002558475510778, 1.4052631177853407 7.002587561952298, 1.4052631177853407 7.0027124625541175, 1.405184413296523 7.002702196751228, 1.4051690145921891 7.00267139934256, 1.405143350084966 7.002669688375412, 1.4051666666666667 7.002586666666668)))"
_mview_villehygiene_etablissements_traitement_dechets.fid--6cedeb21_19489067e9f_387a,Plateaux,Haho,Haho 2,Asrama,Depotoire face etat civil klotchome,Depotoire Face Etat Civil Klotchome,Nsp,Nsp,Nsp,Nsp,Nsp,"MULTIPOLYGON (((1.377576546235995 6.990489135668006, 1.3774733333333333 6.990281666666668, 1.3775808161053258 6.99023179432801, 1.377671163942653 6.990484145183992, 1.377576546235995 6.990489135668006)))"
_mview_villehygiene_etablissements_traitement_dechets.fid--6cedeb21_19489067e9f_387b,Plateaux,Haho,Haho 2,Asrama,Depotoire dogbo kondji,Depotoire Dogbo Kondji,Nsp,"{Lundi,Mercredi,Mardi,Jeudi,Vendredi,Samedi,Dimanche}",Prive - individuel,Nsp,Nsp,"MULTIPOLYGON (((1.4028299999999998 7.002529999999999, 1.4028033333333334 7.002531666666666, 1.40279 7.002543333333334, 1.40278 7.002554999999999, 1.4027733333333332 7.002558333333334, 1.4027583333333333 7.002556666666667, 1.4027366666666665 7.002548333333334, 1.4027133333333335 7.002538333333333, 1.4026916666666667 7.002536666666667, 1.4026633333333334 7.0025216666666665, 1.4026383333333332 7.002513333333334, 1.4024716666666668 7.002568333333333, 1.4024483333333333 7.002613333333333, 1.4023949999999998 7.002626666666667, 1.4023533333333333 7.002623333333334, 1.4023383333333332 7.002621666666666, 1.402285 7.002611666666667, 1.4022733333333333 7.002596666666666, 1.40226 7.002548333333334, 1.402265 7.00246, 1.4022883333333334 7.0024500000000005, 1.4023383333333332 7.002443333333334, 1.4024016666666665 7.002416666666666, 1.402425 7.002415, 1.4024616666666667 7.002408333333333, 1.4025033333333332 7.002373333333333, 1.4025299999999998 7.002364999999999, 1.4025566666666667 7.002363333333333, 1.4025900173979498 7.002435210860775, 1.4026616666666667 7.002408333333333, 1.4027216666666669 7.00238, 1.40279498260205 7.002390132570002, 1.4028116666666666 7.002439999999999, 1.40286 7.002471666666666, 1.4028649999999998 7.002525000000001, 1.4028299999999998 7.002529999999999)))"
_mview_villehygiene_etablissements_traitement_dechets.fid--6cedeb21_19489067e9f_387c,Plateaux,Haho,Haho 2,Asrama,Dépotoire dogbo kondji controle,Dépotoire Dogbo Kondji Controle,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi,Dimanche}",Nsp,Nsp,Nsp,"MULTIPOLYGON (((1.402410095688723 7.002895089075127, 1.402415069591799 7.002971355588952, 1.4023155915302887 7.003052596005851, 1.4022774582733766 7.0030642017796945, 1.4022459568872314 7.002991251201253, 1.4022476148549234 7.0029332223320395, 1.4022542467256909 7.002913326719737, 1.402410095688723 7.002895089075127)))"
_mview_villehygiene_etablissements_traitement_dechets.fid--6cedeb21_19489067e9f_387d,Plateaux,Haho,Haho 2,Asrama,Dépotoire routier klotchome,Dépotoire Routier Klotchome,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi,Dimanche}",Domaine public de l'Etat ou des collectivites territoriales,Nsp,Nsp,"MULTIPOLYGON (((1.3882599999999998 7.002610000000001, 1.3882433333333335 7.0025699999999995, 1.3882349999999999 7.002554999999999, 1.3882083333333335 7.002531666666666, 1.3881983333333334 7.002516666666666, 1.388205 7.002463333333333, 1.3882083333333335 7.002420000000001, 1.388215 7.002409999999999, 1.3882466666666666 7.002388333333332, 1.3882516666666667 7.002373333333333, 1.3882616666666667 7.002355, 1.3882616666666667 7.002336666666667, 1.388205 7.00227, 1.3882349999999999 7.0022199999999994, 1.388299681384442 7.002198921226955, 1.389021832873403 7.002233422606746, 1.3890331671265974 7.0022915943326485, 1.3888483333333332 7.002315749501054, 1.3886871698861807 7.002318413408138, 1.388625831033681 7.002293750420913, 1.388542663907084 7.002272088353554, 1.3884046675865278 7.002249424446467, 1.3883310018397217 7.002251423526607, 1.3882923360929165 7.002269253640428, 1.3882599999999998 7.002610000000001)))"
_mview_villehygiene_etablissements_traitement_dechets.fid--6cedeb21_19489067e9f_387e,Plateaux,Haho,Haho 2,Asrama,Depotoire foret classee attikoume,Depotoire Foret Classee Attikoume,Nsp,Nsp,Domaine public de l'Etat ou des collectivites territoriales,Nsp,Nsp,"MULTIPOLYGON (((1.38852 6.999985, 1.3885544243404395 7.000003047150724, 1.3885461485730626 7.000046354447138, 1.3885412349219968 7.00007911212091, 1.3885445106893741 7.000154454770588, 1.3885445106893741 7.000195401862804, 1.3885494243404397 7.000254365675595, 1.3885690789447038 7.000342811394782, 1.3885395970383079 7.000390310021754, 1.3885395970383079 7.0004001373238856, 1.3885 7.000403333333333, 1.3884819832794246 7.000400145562059, 1.388462328675161 7.00039850767837, 1.388447587721963 7.00039850767837, 1.3884590529077836 7.000198685868355, 1.3884934484652451 7.000033259615802, 1.38852 6.999985)))"
_mview_villehygiene_etablissements_traitement_dechets.fid--6cedeb21_19489067e9f_387f,Plateaux,Haho,Haho 2,Asrama,Depotoire tohouedehoue 1,Depotoire Tohouedehoue 1,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi,Dimanche}",Nsp,Nsp,Nsp,"MULTIPOLYGON (((1.3749283333333333 6.983991666666666, 1.3749516666666668 6.984016666666667, 1.3749516666666668 6.984016666666667, 1.3750347093859072 6.984203652207172, 1.3750684454905988 6.98423219814191, 1.3750788258305036 6.984271124416553, 1.375187819399507 6.984016806088878, 1.3750840160004563 6.984029781513759, 1.3750165437910735 6.984027186428783, 1.3749283333333333 6.983991666666666)))"
_mview_villehygiene_etablissements_traitement_dechets.fid--6cedeb21_19489067e9f_3880,Plateaux,Haho,Haho 2,Asrama,Depotoire tohouedehoue 2,Depotoire Tohouedehoue 2,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Samedi,Vendredi,Dimanche}",Nsp,Nsp,Nsp,"MULTIPOLYGON (((1.3746768792680721 6.9839245689123555, 1.3747184006276922 6.983971280441928, 1.374757326902336 6.983953114847094, 1.3747599219873123 6.9838830475527365, 1.3746768792680721 6.9839245689123555)))"
_mview_villehygiene_etablissements_traitement_dechets.fid--6cedeb21_19489067e9f_3881,Plateaux,Haho,Haho 2,Asrama,Depotoire tohouedehoue 3,Depotoire Tohouedehoue 3,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi,Dimanche}",Nsp,Nsp,Nsp,"MULTIPOLYGON (((1.374035 6.984195, 1.3740025859585865 6.984308545892738, 1.3739251524152098 6.984421995037685, 1.3737864923491634 6.984330155253679, 1.373867527452697 6.984150077245827, 1.374035 6.984195)))"
