FID,region_nom_bdd,prefecture_nom_bdd,commune_nom_bdd,canton_nom_bdd,nom_localite,forage_nom,forage_type,batiment_nom,geometry
_mview_eau_postes_eau_autonomes.fid--6cedeb21_19489067e9f_36cc,Kara,Binah,Binah 1,Pessaré,Pessare Confesse Kwan,PEA PESSARE CONFESSE KWAN,Avec pompe et tank,FERME KPJR,POINT (1.2433950016759239 9.806681668953713)
_mview_eau_postes_eau_autonomes.fid--6cedeb21_19489067e9f_36cd,Maritime,Yoto,Yoto 1,Amoussimé,Tona Kondji,PEA TONA KONDJI,Avec tank sans pompe,USP TONA KONDJI,POINT (1.537895 6.6472750000000005)
_mview_eau_postes_eau_autonomes.fid--6cedeb21_19489067e9f_36ce,Maritime,Yoto,Yoto 1,Tabligbo,Tahe,PEA Tahe,Avec tank sans pompe,Nsp,POINT (1.4900868997657615 6.600554990647031)
_mview_eau_postes_eau_autonomes.fid--6cedeb21_19489067e9f_36cf,Maritime,Yoto,Yoto 3,Tométy-Kondji,Ayahossouhe,PEA AYAHOSSOUHE,Avec tank sans pompe,Centre communautaire de AYAHOSSOUHE,POINT (1.5437833333333335 6.768913333333334)
_mview_eau_postes_eau_autonomes.fid--6cedeb21_19489067e9f_36d0,Maritime,Yoto,Yoto 3,Tométy-Kondji,Dedonomade,PEA DEDONOMADE,Avec tank sans pompe,Nsp,POINT (1.533823333333334 6.794151666666665)
_mview_eau_postes_eau_autonomes.fid--6cedeb21_19489067e9f_36d1,Savanes,Oti,Oti 2,Tchanaga,Yiyingou,PEA Yiyingou,Avec tank sans pompe,Nsp,POINT (0.5544183333333341 10.54013)
_mview_eau_postes_eau_autonomes.fid--6cedeb21_19489067e9f_36d2,Plateaux,Kloto,Kloto 3,Agomé-Yoh,Nsp,PEA,Avec pompe et tank,CEA,POINT (0.6056391795941884 6.930251481032955)
_mview_eau_postes_eau_autonomes.fid--6cedeb21_19489067e9f_36d3,Plateaux,Kloto,Kloto 3,Agomé-Yoh,Agome Kusutu,PEA AGOME KUSUTU,Sans pompe ni tank,CDA,POINT (0.6055966666666662 6.930566666666665)
_mview_eau_postes_eau_autonomes.fid--6cedeb21_19489067e9f_36d4,Plateaux,Anié,Anié 2,Glitto,Glito,PEA Glito,Avec tank sans pompe,Nsp,POINT (1.5227716666666662 7.590798333333336)
_mview_eau_postes_eau_autonomes.fid--6cedeb21_19489067e9f_36d5,Maritime,Golfe,Golfe 1,Bè-Est,Be-château,PEA BE-CHÂTEAU,Sans pompe ni tank,AGENCE TDE DE BE,POINT (1.2491383333333332 6.136101666666667)
_mview_eau_postes_eau_autonomes.fid--6cedeb21_19489067e9f_36d6,Plateaux,Wawa,Wawa 3,Zogbégan,Todome,PEA TODOME,Nsp,Nsp,POINT (0.707195 7.547821666666665)
_mview_eau_postes_eau_autonomes.fid--6cedeb21_19489067e9f_36d7,Kara,Bassar,Bassar 1,Bassar,Bikotiba,PEA BIKOTIBA,Avec pompe et tank,CEG BIKOTIBA EST,POINT (0.7515500000000004 9.246859999999998)
_mview_eau_postes_eau_autonomes.fid--6cedeb21_19489067e9f_36d8,Maritime,Vo,Vo 1,Vo-Koutimé,Djekotoe,PEA DJEKOTOE,Avec tank sans pompe,Nsp,POINT (1.5840183333333338 6.398161666666666)
_mview_eau_postes_eau_autonomes.fid--6cedeb21_19489067e9f_36d9,Plateaux,Moyen-Mono,Moyen-Mono 1,Tado,Kpetchihoe,PEA Kpetchihoe,Avec pompe et tank,Nsp,POINT (1.5108500000000002 7.169316666666666)
_mview_eau_postes_eau_autonomes.fid--6cedeb21_19489067e9f_36da,Plateaux,Moyen-Mono,Moyen-Mono 1,Tado,Kpetchihoe,PEA Kpetchihoe,Avec pompe et tank,Nsp,POINT (1.5108500000000002 7.169316666666666)
_mview_eau_postes_eau_autonomes.fid--6cedeb21_19489067e9f_36db,Plateaux,Wawa,Wawa 2,Ekéto,Eketo,PEA EKETO,Avec pompe et tank,Nsp,POINT (0.8367700000000003 7.499538333333333)
